vehicle_age,km_driven,mileage,engine,seats,selling_price,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual,brand_encoded,model_encoded
0.31981426237344296,0.18179170304600079,-0.10336556317187709,1.2607083533204868,5,1425000,1.0,0.0,0.0,0.0,0.0,337,118
0.31981426237344296,0.12754587602771353,2.0854901193132003,-0.45684593378118993,5,425000,1.0,0.0,0.0,0.0,1.0,4992,781
0.6516880484778892,1.0535996372684748,-1.6089530424715799,1.934296682675446,8,605000,1.0,0.0,0.0,0.0,1.0,793,545
-0.01205952373100319,-0.6900162311764731,0.40728751499824484,-0.5547177423199448,5,600000,0.0,0.0,0.0,1.0,1.0,4992,364
-0.34393330983544934,-0.30254603818870696,0.2754287389449276,-0.5547177423199448,5,575000,0.0,0.0,0.0,1.0,1.0,4992,890
0.6516880484778892,-0.1669314706429888,-0.8657490319892425,0.21482334050438195,5,425000,0.0,0.0,0.0,1.0,1.0,620,247
0.6516880484778892,-0.5931486829295316,0.2922107649880772,-0.936609701128027,5,230000,0.0,0.0,0.0,1.0,1.0,4992,778
-1.3395546681487878,-0.7868837794234147,-0.0074682714967362705,0.18411845939418436,5,1225000,1.0,0.0,0.0,0.0,1.0,2982,336
-0.01205952373100319,-0.10881094169482386,-0.5516854017531583,0.020998778496259772,5,750000,0.0,0.0,0.0,1.0,1.0,1485,757
1.3154356206867814,-0.5931486829295316,-1.462709672666991,1.989949279687679,7,350000,1.0,0.0,0.0,0.0,1.0,1011,211
-0.01205952373100319,0.6661294442807085,1.6515548744831907,-0.45684593378118993,5,600000,1.0,0.0,0.0,0.0,1.0,4992,890
0.6516880484778892,-0.2056784899417654,1.6515548744831907,-0.45684593378118993,5,390000,1.0,0.0,0.0,0.0,1.0,4992,890
2.642930765104566,0.4191753167799558,-0.4797624329968029,0.020998778496259772,5,145000,0.0,0.0,0.0,1.0,1.0,1485,757
-1.0076808820443417,-0.5931486829295316,-0.6020314798826063,-0.5547177423199448,5,700000,0.0,0.0,0.0,1.0,1.0,2982,906
0.6516880484778892,1.0535996372684748,-1.6065556101797014,2.870795556536472,7,1150000,1.0,0.0,0.0,0.0,1.0,793,187
-0.6758070959398955,-0.49628113468259005,0.7932741139906853,-0.9346906460586396,5,340000,0.0,0.0,0.0,1.0,1.0,536,306
-0.34393330983544934,-0.3026816527562527,-0.2639935267277367,-0.55087963218117,5,465000,0.0,0.0,0.0,1.0,1.0,1485,362
1.9791831928956738,0.47239434778682543,-0.42701892257547513,-0.7677328550219403,5,125000,0.0,0.0,0.0,1.0,1.0,2982,139
0.9835618345823353,2.506612860972598,-1.1030948288852147,1.3297943358184312,7,600000,1.0,0.0,0.0,0.0,1.0,1011,330
0.6516880484778892,0.6661294442807085,0.8867739733739464,-0.45684593378118993,5,380000,1.0,0.0,0.0,0.0,1.0,4992,890
-1.0076808820443417,-0.7868837794234147,0.6805947962723948,-0.1728257835118624,5,850000,1.0,0.0,0.0,0.0,1.0,2982,906
-1.0076808820443417,-0.30254603818870696,-0.2639935267277367,-0.5547177423199448,5,598000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.01205952373100319,-0.47342039329631186,-0.4078394642404475,0.020998778496259772,5,700000,0.0,0.0,0.0,1.0,0.0,1485,757
0.31981426237344296,0.0074301162015060025,0.8867739733739464,-0.45684593378118993,5,410000,1.0,0.0,0.0,0.0,1.0,4992,890
-0.34393330983544934,-0.06179143377575843,0.40728751499824484,-0.5547177423199448,5,590000,0.0,0.0,0.0,1.0,0.0,4992,364
-1.671428454253234,-0.30254603818870696,0.31139022332310484,0.02291783356564712,7,850000,1.0,0.0,0.0,0.0,1.0,1011,211
-1.0076808820443417,-0.7481367601246381,-0.37187797986227017,-0.5527986872505574,5,550000,0.0,0.0,0.0,1.0,1.0,1011,27
-0.34393330983544934,-0.6512692118776966,-1.0311718601288593,0.19947089994928316,5,625000,0.0,0.0,0.0,1.0,1.0,4992,364
-0.34393330983544934,-0.031316903097270615,0.2754287389449276,-0.5547177423199448,5,600000,0.0,0.0,0.0,1.0,1.0,4992,890
-1.3395546681487878,-0.8837513276703562,0.19391604102105833,-0.936609701128027,5,445000,0.0,0.0,0.0,1.0,1.0,4992,717
-1.3395546681487878,-0.6900162311764731,0.2850184681124414,-0.5547177423199448,5,530000,0.0,0.0,0.0,1.0,1.0,4992,73
-1.0076808820443417,-0.0460988909597539,1.6539523067750694,-0.936609701128027,5,410000,0.0,0.0,0.0,0.0,1.0,4992,717
-1.0076808820443417,-0.5493064305929659,0.6710050671048811,-0.9346906460586396,5,350000,0.0,0.0,0.0,1.0,1.0,170,75
0.31981426237344296,1.0535996372684748,0.627851285851068,0.18411845939418436,5,520000,1.0,0.0,0.0,0.0,1.0,2982,492
-0.34393330983544934,0.27865925129294233,0.6805947962723948,-0.1728257835118624,5,750000,1.0,0.0,0.0,0.0,1.0,2982,906
-0.6758070959398955,0.27865925129294233,1.6515548744831907,-0.45684593378118993,5,560000,1.0,0.0,0.0,0.0,1.0,4992,890
-1.3395546681487878,-0.3219195478380953,-0.2639935267277367,-0.5547177423199448,5,655000,0.0,0.0,0.0,1.0,1.0,2982,906
2.642930765104566,0.0074301162015060025,-0.45578811007801745,-0.7677328550219403,5,125000,0.0,0.0,0.0,1.0,1.0,2982,139
-1.0076808820443417,-0.41878709608503684,-0.2639935267277367,-0.5547177423199448,5,550000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.6758070959398955,-0.10881094169482386,-1.0311718601288593,0.9805263131899339,7,1150000,1.0,0.0,0.0,0.0,1.0,1011,273
0.9835618345823353,0.42202322269841586,0.2011083378966933,0.21482334050438195,5,500000,1.0,0.0,0.0,0.0,1.0,620,247
-1.3395546681487878,-0.38004007678626023,-0.5756597246719428,0.020998778496259772,7,990000,1.0,0.0,0.0,0.0,1.0,1011,24
0.6516880484778892,-0.14996027619012464,1.270363140074508,0.01332255821871038,5,551000,1.0,0.0,0.0,0.0,1.0,2982,492
-1.0076808820443417,-0.6609559667023907,-1.1030948288852147,1.3297943358184312,7,1650000,1.0,0.0,0.0,0.0,0.0,1011,330
-0.01205952373100319,0.3755267995398839,1.0306199108866572,-0.7024849826627705,5,350000,1.0,0.0,0.0,0.0,1.0,2982,580
-0.6758070959398955,0.04617713550028262,-0.36948054757039134,-0.556636797389332,5,500000,0.0,0.0,0.0,1.0,1.0,790,65
-1.0076808820443417,-0.49628113468259005,0.3617363014525537,-0.5547177423199448,5,575000,0.0,0.0,0.0,1.0,1.0,4992,890
-1.0076808820443417,-0.10881094169482386,1.0306199108866572,-0.5758273480832056,5,545000,1.0,0.0,0.0,0.0,1.0,2982,580
-0.6758070959398955,-0.7075880044284684,-0.36948054757039134,-0.556636797389332,5,525000,0.0,0.0,0.0,1.0,1.0,790,271
0.31981426237344296,-0.10881094169482386,-0.4078394642404475,-0.5527986872505574,5,400000,0.0,0.0,0.0,1.0,1.0,1485,362
2.9748045512090124,-0.3606665671368719,-1.3668123809918507,-0.815709231756624,5,155000,0.0,0.0,0.0,1.0,1.0,4992,717
-0.34393330983544934,-0.1669314706429888,1.6515548744831907,-0.45684593378118993,5,545000,1.0,0.0,0.0,0.0,1.0,4992,890
0.6516880484778892,0.27865925129294233,-0.6955313392658682,0.020998778496259772,5,545000,0.0,0.0,0.0,1.0,1.0,1485,757
-0.34393330983544934,-0.5931486829295316,1.311119489036443,-1.3185016599361092,5,240000,0.0,0.0,0.0,1.0,1.0,536,306
-1.0076808820443417,-0.5737751732801433,1.1025428796430126,-0.45684593378118993,5,725000,1.0,0.0,0.0,0.0,1.0,4992,295
-0.6758070959398955,-0.49628113468259005,-0.36948054757039134,-0.556636797389332,5,480000,0.0,0.0,0.0,1.0,1.0,790,65
0.6516880484778892,-0.7868837794234147,-0.28796784964652206,-0.5547177423199448,5,375000,0.0,0.0,0.0,1.0,1.0,2982,906
1.3154356206867814,2.0222751197378903,-0.45578811007801745,-0.45684593378118993,5,225000,1.0,0.0,0.0,0.0,1.0,4992,781
-0.6758070959398955,-0.4555967644188746,0.992260994216601,-0.55087963218117,5,400000,0.0,0.0,0.0,1.0,1.0,430,145
-0.34393330983544934,-0.6512692118776966,-0.28796784964652206,-0.5547177423199448,5,550000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.34393330983544934,-0.2250519995911537,-1.0311718601288593,1.3297943358184312,7,1050000,1.0,0.0,0.0,0.0,1.0,1011,273
-0.34393330983544934,0.4336473284880488,-0.2208397454739236,-0.5527986872505574,5,450000,0.0,0.0,0.0,1.0,1.0,620,373
0.9835618345823353,0.3629727652870803,-1.9086320789563933,0.5947962442430769,5,775000,0.0,0.0,0.0,1.0,0.0,337,118
0.31981426237344296,-0.3606665671368719,0.19391604102105833,-0.936609701128027,5,350000,0.0,0.0,0.0,1.0,1.0,4992,717
0.31981426237344296,0.25928574164355406,1.2943374629932933,0.02291783356564712,5,550000,1.0,0.0,0.0,0.0,1.0,1485,757
-1.3395546681487878,-0.842679487213653,-0.6955313392658682,0.020998778496259772,5,1080000,0.0,0.0,0.0,1.0,1.0,32,28
-0.34393330983544934,-0.07006392239604724,0.31378765561498373,-0.5547177423199448,5,575000,0.0,0.0,0.0,1.0,1.0,4992,364
-0.34393330983544934,1.247334733762358,-1.6089530424715799,1.934296682675446,8,950000,1.0,0.0,0.0,0.0,1.0,793,545
0.6516880484778892,-0.011943393447882308,0.7285434421099648,-1.3242588251442713,5,230000,0.0,0.0,0.0,1.0,1.0,4992,778
1.3154356206867814,2.0222751197378903,0.5271591295921702,-0.1728257835118624,5,270000,1.0,0.0,0.0,0.0,1.0,2982,906
1.3154356206867814,-0.30254603818870696,-0.9832232142912894,-0.556636797389332,5,130000,0.0,0.0,0.0,1.0,1.0,790,271
0.9835618345823353,-0.1863049802923771,-0.1441219121338113,-0.5547177423199448,5,370000,0.0,0.0,0.0,1.0,1.0,4992,890
-0.6758070959398955,-0.5931486829295316,0.40728751499824484,-0.5547177423199448,5,570000,0.0,0.0,0.0,1.0,1.0,4992,364
0.6516880484778892,0.6661294442807085,0.5679154785541053,-0.55087963218117,5,365000,1.0,0.0,0.0,0.0,1.0,620,373
0.9835618345823353,-0.11721904488265839,-0.28796784964652206,-0.5547177423199448,5,280000,0.0,0.0,0.0,1.0,1.0,2982,906
-1.0076808820443417,-0.806257289072803,0.5511334525109556,0.18411845939418436,5,1250000,1.0,0.0,0.0,0.0,0.0,2982,492
-0.34393330983544934,-0.8643778180209679,-0.2639935267277367,-0.5547177423199448,5,590000,0.0,0.0,0.0,1.0,1.0,2982,906
-1.0076808820443417,-0.9806188759172978,0.8148510046175919,-0.936609701128027,5,475000,0.0,0.0,0.0,1.0,0.0,4992,237
-0.6758070959398955,-0.011943393447882308,0.7908766816988064,0.02291783356564712,5,685000,1.0,0.0,0.0,0.0,1.0,790,374
0.9835618345823353,0.18179170304600079,-0.14891677671756903,0.18411845939418436,5,380000,1.0,0.0,0.0,0.0,0.0,2982,492
-1.0076808820443417,-0.6512692118776966,0.7932741139906853,-0.9346906460586396,5,330000,0.0,0.0,0.0,1.0,1.0,536,306
-1.0076808820443417,-0.9288722316437816,0.31378765561498373,-0.5547177423199448,5,650000,0.0,0.0,0.0,1.0,1.0,4992,364
-0.34393330983544934,0.20116521269538912,0.19391604102105833,-0.936609701128027,5,325000,0.0,0.0,0.0,1.0,1.0,4992,717
-1.0076808820443417,-0.20265622243646084,0.3617363014525537,-0.5547177423199448,5,640000,0.0,0.0,0.0,1.0,0.0,4992,890
-1.3395546681487878,-0.5931486829295316,-0.34310879235972785,-0.936609701128027,5,949000,0.0,0.0,0.0,1.0,1.0,2982,58
-0.01205952373100319,1.247334733762358,1.0066455879678717,0.18411845939418436,5,660000,1.0,0.0,0.0,0.0,1.0,2982,492
0.31981426237344296,-0.5350281539813667,-0.8633515996973636,-0.5547177423199448,5,435000,0.0,0.0,0.0,1.0,1.0,4992,781
0.6516880484778892,-0.011943393447882308,0.5271591295921702,-0.1728257835118624,5,385000,1.0,0.0,0.0,0.0,1.0,2982,906
-1.3395546681487878,-0.806257289072803,0.5511334525109556,0.18411845939418436,5,1250000,1.0,0.0,0.0,0.0,0.0,2982,492
1.9791831928956738,0.8362288590023379,-0.19207055797138212,-0.936609701128027,5,155000,0.0,0.0,0.0,1.0,1.0,4992,717
-0.01205952373100319,0.04617713550028262,1.3183117859120779,-0.45684593378118993,5,415000,1.0,0.0,0.0,0.0,1.0,4992,781
1.3154356206867814,-0.49628113468259005,0.2922107649880772,-0.936609701128027,5,251000,0.0,0.0,0.0,1.0,1.0,4992,778
-0.34393330983544934,-0.17855557643262177,-1.0311718601288593,1.3297943358184312,7,1150000,1.0,0.0,0.0,0.0,1.0,1011,273
0.31981426237344296,-0.4553836558127313,0.026095780589562124,-0.7677328550219403,5,310000,0.0,0.0,0.0,1.0,1.0,2982,410
-0.01205952373100319,-0.3994135864356485,-0.06260921420994205,-0.5527986872505574,7,350000,0.0,0.0,0.0,1.0,1.0,170,85
-0.6758070959398955,-0.49628113468259005,-1.0311718601288593,0.9805263131899339,7,1125000,1.0,0.0,0.0,0.0,1.0,1011,273
-0.34393330983544934,0.14304468374722418,-0.26639095901961557,2.8919051622997327,5,2600000,1.0,0.0,0.0,0.0,0.0,439,118
-1.0076808820443417,-0.8837513276703562,0.2202877962317218,-0.5527986872505574,7,480000,0.0,0.0,0.0,1.0,1.0,170,85
-0.6758070959398955,-0.5931486829295316,2.0854901193132003,-0.45684593378118993,5,850000,1.0,0.0,0.0,0.0,0.0,4992,890
-0.6758070959398955,0.8986115600733683,-0.6451852611364194,0.18411845939418436,5,1100000,1.0,0.0,0.0,0.0,0.0,2982,336
-1.0076808820443417,-0.3994135864356485,0.5511334525109556,-0.5547177423199448,5,575000,0.0,0.0,0.0,1.0,1.0,4992,781
0.9835618345823353,-0.10981836419659205,-0.5277110788343728,-0.36089318031182255,5,340000,0.0,0.0,0.0,1.0,1.0,4992,890
-1.0076808820443417,-0.011943393447882308,0.7908766816988064,0.02291783356564712,5,925000,1.0,0.0,0.0,0.0,1.0,790,374
-0.01205952373100319,-0.38004007678626023,-0.19207055797138212,-0.5547177423199448,5,400000,0.0,0.0,0.0,1.0,1.0,2982,580
-0.34393330983544934,-0.11607600781334447,-0.45578811007801745,0.020998778496259772,5,725000,0.0,0.0,0.0,1.0,1.0,1485,757
0.31981426237344296,-0.3994135864356485,0.8867739733739464,-0.45684593378118993,5,600000,1.0,0.0,0.0,0.0,1.0,4992,890
0.6516880484778892,0.7629969925276501,-1.8343116779081594,1.3297943358184312,8,550000,1.0,0.0,0.0,0.0,1.0,1011,273
-0.6758070959398955,-0.38004007678626023,1.4693500203004237,0.02291783356564712,5,585000,1.0,0.0,0.0,0.0,1.0,790,65
-1.3395546681487878,-0.10881094169482386,0.5007873743815068,-0.936609701128027,5,411000,0.0,0.0,0.0,1.0,1.0,4992,717
-0.01205952373100319,-0.5640884184554491,0.2754287389449276,-0.5547177423199448,5,450000,0.0,0.0,0.0,1.0,1.0,4992,890
-0.01205952373100319,0.47239434778682543,-1.438735349748206,0.9805263131899339,5,1290000,0.0,0.0,0.0,1.0,0.0,1485,28
-0.01205952373100319,-0.1863049802923771,-0.7746466048978594,-0.5527986872505574,5,455000,0.0,0.0,0.0,1.0,1.0,620,373
-1.3395546681487878,-0.9031248373197446,0.23946725456674944,-0.5547177423199448,5,710000,0.0,0.0,0.0,1.0,1.0,2982,580
-0.34393330983544934,-0.050690412746658926,-0.6955313392658682,0.020998778496259772,5,770000,0.0,0.0,0.0,1.0,1.0,1485,757
-1.0076808820443417,-0.8568802697866547,-2.1076189591823096,3.285311451524139,7,2900000,1.0,0.0,0.0,0.0,0.0,790,47
-1.0076808820443417,-0.10881094169482386,1.4621577234247887,0.02291783356564712,5,720000,1.0,0.0,0.0,0.0,1.0,1485,362
-0.34393330983544934,-0.07006392239604724,1.3470809734146203,-0.5527986872505574,5,375000,1.0,0.0,0.0,0.0,1.0,1011,66
-0.01205952373100319,-0.3994135864356485,-0.06260921420994205,-0.5527986872505574,7,400000,0.0,0.0,0.0,1.0,1.0,170,85
-0.01205952373100319,-0.14755796099360047,0.040480374340833715,-0.048087204001684765,5,600000,1.0,0.0,0.0,0.0,1.0,536,218
-1.0076808820443417,-0.7287632504752498,-0.2400192038089521,-0.55087963218117,5,600000,0.0,0.0,0.0,1.0,1.0,1485,175
0.9835618345823353,0.03480488533609168,-1.2709150893167103,-0.936609701128027,5,270000,0.0,0.0,1.0,0.0,1.0,4992,717
-0.01205952373100319,-0.49628113468259005,-0.2639935267277367,-0.5547177423199448,5,500000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.01205952373100319,-0.011943393447882308,1.0066455879678717,0.18411845939418436,5,650000,1.0,0.0,0.0,0.0,1.0,2982,492
-1.0076808820443417,-0.8837513276703562,0.3617363014525537,-0.5547177423199448,5,660000,0.0,0.0,0.0,1.0,0.0,4992,781
-0.34393330983544934,0.23991223199416573,0.716556280650573,0.9766882030511592,5,2090000,1.0,0.0,0.0,0.0,0.0,439,152
-1.671428454253234,-0.9224983469691329,-0.6955313392658682,0.020998778496259772,5,1275000,0.0,0.0,0.0,1.0,1.0,32,28
-0.01205952373100319,0.18179170304600079,2.0854901193132003,-0.45684593378118993,5,495000,1.0,0.0,0.0,0.0,1.0,4992,781
-0.34393330983544934,-0.5931486829295316,-0.19207055797138212,-0.5547177423199448,5,475000,0.0,0.0,0.0,1.0,1.0,2982,580
-0.01205952373100319,0.27865925129294233,0.24665955144238524,-0.21696405010777142,5,530000,0.0,0.0,0.0,1.0,1.0,4992,346
-0.34393330983544934,-0.8934380824950504,0.992260994216601,-0.55087963218117,5,530000,0.0,0.0,0.0,1.0,1.0,430,145
-0.01205952373100319,-0.9011874863548057,-0.6451852611364194,0.20138995501867052,5,650000,0.0,0.0,0.0,1.0,1.0,2982,492
1.6473094067912277,0.5886354056831553,-0.6475826934282982,0.020998778496259772,5,335000,0.0,0.0,0.0,1.0,1.0,1485,757
0.6516880484778892,0.4336473284880488,-0.7554671465628309,0.9248737161777008,5,1290000,1.0,0.0,0.0,0.0,0.0,192,99
1.3154356206867814,0.08492415479905924,0.07164699413525408,-0.16706861830370034,5,300000,1.0,0.0,0.0,0.0,1.0,790,271
-1.3395546681487878,-0.9247650475981113,0.4312618379170302,-0.5547177423199448,5,550000,0.0,0.0,0.0,1.0,0.0,4992,717
0.6516880484778892,-0.10483937221669926,0.8867739733739464,-0.45684593378118993,5,390000,1.0,0.0,0.0,0.0,1.0,4992,890
2.31105697900012,3.184685698701189,-1.462709672666991,1.989949279687679,7,260000,1.0,0.0,0.0,0.0,1.0,1011,211
-0.6758070959398955,0.04617713550028262,1.1984401713181525,-0.8425760027280469,5,395000,1.0,0.0,0.0,0.0,1.0,430,37
0.9835618345823353,2.216010216231773,-1.8343116779081594,1.3297943358184312,8,550000,1.0,0.0,0.0,0.0,1.0,1011,273
-1.0076808820443417,-0.7868837794234147,0.5511334525109556,-0.5547177423199448,5,650000,0.0,0.0,0.0,1.0,1.0,4992,890
-0.34393330983544934,0.3027792708064308,2.0854901193132003,-0.45684593378118993,5,375000,1.0,0.0,0.0,0.0,1.0,4992,781
-1.3395546681487878,-0.9418718566185212,-0.8633515996973636,-0.2553451514955184,5,1300000,0.0,0.0,0.0,1.0,1.0,32,28
-1.0076808820443417,-0.6900162311764731,1.0186327494272645,-0.936609701128027,5,360000,0.0,0.0,0.0,1.0,1.0,4992,778
-1.671428454253234,-0.908936890214561,0.4624284577114506,-0.936609701128027,5,505000,0.0,0.0,0.0,1.0,1.0,4992,237
-1.3395546681487878,-0.5931486829295316,1.1984401713181525,-1.3242588251442713,5,310000,0.0,0.0,0.0,1.0,1.0,4992,778
-0.01205952373100319,-0.26379901888993035,-0.2639935267277367,-0.5547177423199448,5,545000,0.0,0.0,0.0,1.0,1.0,2982,906
2.9748045512090124,1.247334733762358,-1.462709672666991,1.989949279687679,7,150000,1.0,0.0,0.0,0.0,1.0,1011,211
-1.0076808820443417,-0.10881094169482386,0.40728751499824484,-0.5547177423199448,5,580000,0.0,0.0,0.0,1.0,1.0,4992,364
1.3154356206867814,0.04617713550028262,-0.19207055797138212,-0.936609701128027,5,250000,0.0,0.0,0.0,1.0,1.0,4992,717
-0.6758070959398955,-0.38004007678626023,-0.5444931048775224,-0.1728257835118624,5,650000,0.0,0.0,0.0,1.0,1.0,2982,492
-1.0076808820443417,-0.49628113468259005,1.3830424577927976,-0.45684593378118993,7,410000,1.0,0.0,0.0,0.0,1.0,4992,343
-0.01205952373100319,2.0770634050263603,0.7357357389856006,0.02291783356564712,5,531000,1.0,0.0,0.0,0.0,1.0,790,374
-1.0076808820443417,-0.9321851017938271,0.7908766816988064,0.02291783356564712,5,890000,1.0,0.0,0.0,0.0,1.0,790,374
-0.34393330983544934,-0.16253368395257764,-1.3668123809918507,1.3297943358184312,7,775000,1.0,0.0,0.0,0.0,1.0,430,100
-1.0076808820443417,-0.07006392239604724,3.3177703173387534,-0.936609701128027,5,435000,0.0,0.0,0.0,0.0,1.0,4992,717
0.9835618345823353,0.3561532898904956,0.07164699413525408,-0.16706861830370034,5,185000,1.0,0.0,0.0,0.0,1.0,790,271
1.3154356206867814,-0.1669314706429888,-0.8969156517836628,1.989949279687679,7,440000,1.0,0.0,0.0,0.0,1.0,1011,211
-0.01205952373100319,-0.10881094169482386,-0.2639935267277367,-0.5547177423199448,5,450000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.6758070959398955,0.8598645407745916,0.40728751499824484,-0.5547177423199448,5,600000,0.0,0.0,0.0,1.0,1.0,4992,364
0.31981426237344296,-0.3994135864356485,0.8148510046175919,-0.936609701128027,5,320000,0.0,0.0,0.0,1.0,1.0,4992,237
-0.34393330983544934,-0.10881094169482386,0.3569414368687968,-0.1728257835118624,5,700000,1.0,0.0,0.0,0.0,1.0,2982,906
-1.0076808820443417,-0.8837513276703562,-0.36948054757039134,-0.556636797389332,5,630000,0.0,0.0,0.0,1.0,1.0,790,65
-0.34393330983544934,-0.8765831291000826,0.7285434421099648,-1.3242588251442713,5,320000,0.0,0.0,0.0,1.0,1.0,4992,778
0.6516880484778892,0.12367117409783586,-0.6955313392658682,0.020998778496259772,5,465000,0.0,0.0,0.0,1.0,1.0,1485,757
-0.34393330983544934,-0.30254603818870696,-0.2639935267277367,-0.5547177423199448,5,550000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.6758070959398955,0.08492415479905924,0.5511334525109556,-0.5547177423199448,5,445000,0.0,0.0,0.0,1.0,1.0,4992,781
0.6516880484778892,0.2250140030737861,-1.3668123809918507,1.3297943358184312,7,705000,1.0,0.0,0.0,0.0,1.0,430,100
0.6516880484778892,0.16241819339661248,3.3177703173387534,-0.936609701128027,5,270000,0.0,0.0,0.0,0.0,1.0,4992,717
0.31981426237344296,0.14304468374722418,1.5101063692623586,0.02291783356564712,5,475000,1.0,0.0,0.0,0.0,1.0,1485,757
-0.01205952373100319,0.47239434778682543,-1.714440063314234,2.870795556536472,7,1755000,1.0,0.0,0.0,0.0,1.0,793,187
1.3154356206867814,-0.011943393447882308,-0.6715570163470836,0.020998778496259772,5,350000,0.0,0.0,0.0,1.0,1.0,1485,757
-0.34393330983544934,-0.8643778180209679,-0.2639935267277367,-0.5547177423199448,5,575000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.6758070959398955,-0.7481367601246381,0.7932741139906853,-0.9346906460586396,5,360000,0.0,0.0,0.0,1.0,1.0,536,306
-0.6758070959398955,-0.5931486829295316,1.1984401713181525,-1.3242588251442713,5,275000,0.0,0.0,0.0,1.0,1.0,4992,778
-0.34393330983544934,-0.43137987735713923,-0.06260921420994205,-0.5527986872505574,7,320000,0.0,0.0,0.0,1.0,1.0,170,85
-0.01205952373100319,0.12367117409783586,-0.19207055797138212,-0.5547177423199448,5,370000,0.0,0.0,0.0,1.0,1.0,2982,580
1.9791831928956738,0.06555064514967093,-0.5277110788343728,-0.36089318031182255,5,275000,0.0,0.0,0.0,1.0,1.0,4992,890
0.31981426237344296,0.5908246122735362,-0.5516854017531583,0.020998778496259772,5,550000,0.0,0.0,0.0,1.0,1.0,1485,757
-1.0076808820443417,-0.8837513276703562,2.0854901193132003,-0.45684593378118993,5,750000,1.0,0.0,0.0,0.0,1.0,4992,890
-0.01205952373100319,0.7152800382612067,0.19391604102105833,-0.936609701128027,5,272000,0.0,0.0,0.0,1.0,1.0,4992,717
-1.3395546681487878,-0.5419057499068995,2.011169718264967,-0.45684593378118993,5,951000,1.0,0.0,0.0,0.0,1.0,4992,346
0.6516880484778892,-0.18161659095722513,0.2922107649880772,-0.936609701128027,5,280000,0.0,0.0,0.0,1.0,1.0,4992,778
0.6516880484778892,0.27865925129294233,-0.6955313392658682,0.020998778496259772,5,545000,0.0,0.0,0.0,1.0,1.0,1485,757
-1.671428454253234,-0.9612453662679095,0.623056421267311,-1.3185016599361092,5,450000,0.0,0.0,0.0,1.0,1.0,536,306
-0.6758070959398955,0.16241819339661248,-0.2639935267277367,-0.5547177423199448,5,480000,0.0,0.0,0.0,1.0,1.0,2982,906
-0.6758070959398955,0.7242499732288735,-1.0311718601288593,0.9805263131899339,7,1060000,1.0,0.0,0.0,0.0,1.0,1011,273
0.6516880484778892,-0.5699004713502657,0.7285434421099648,-1.3242588251442713,5,235000,0.0,0.0,0.0,1.0,1.0,4992,778
-0.6758070959398955,-0.5931486829295316,0.40728751499824484,-0.5547177423199448,5,590000,0.0,0.0,0.0,1.0,1.0,4992,364
